time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:23:44.360,ZHIPUUSDT,132.96000000,132.98259429,133.05087710,0.00000000,0.00000000,2026-08-18 16:00:00
