ts,open,high,low,close,vol,volCcy,volCcyQuote,confirm
1515668400000,1197.72,1202.84,1155.79,1197.86,3674.236454,4338791.147097,4338791.147097,1
1515672000000,1198,1214.52,1191.21,1205,2508.625929,3018329.580615,3018329.580615,1
1515675600000,1205,1212.27,1182.15,1202.83,2909.378537,3481536.931974,3481536.931974,1
1515679200000,1203.56,1224.77,1198.77,1211.61,2762.583701,3346775.726086,3346775.726086,1
1515682800000,1210.93,1245,1209.99,1223.71,2340.384077,2876874.229396,2876874.229396,1
1515686400000,1223.71,1247.96,1222.68,1228.28,3258.341891,4017753.901231,4017753.901231,1
1515690000000,1228.28,1235.07,1218.01,1222.08,2643.89072,3244704.293006,3244704.293006,1
1515693600000,1222.08,1232.94,1218.01,1222.82,1196.067164,1465842.099556,1465842.099556,1
1515697200000,1221.44,1221.44,1165,1178.01,2233.882507,2660677.51387,2660677.51387,1
1515700800000,1178.01,1195.68,1153,1186.43,1733.670929,2040533.968699,2040533.968699,1
1515704400000,1186.43,1186.43,1153.01,1177.21,1642.004573,1920457.818,1920457.818,1
1515708000000,1177.22,1179.19,1127.1,1136.32,1912.367847,2208329.370382,2208329.370382,1
1515711600000,1136.32,1149.82,1110.13,1143.53,3057.638814,3456215.628863,3456215.628863,1
1515715200000,1143.53,1143.53,1092.11,1122.78,4131.083703,4616111.611113,4616111.611113,1
1515718800000,1123.39,1176.86,1123.11,1176.76,2803.909453,3216381.710121,3216381.710121,1
1515722400000,1177.36,1189,1169.17,1180.11,2866.598482,3381812.415285,3381812.415285,1
1515726000000,1180.11,1219,1172.71,1214.63,2803.357486,3358560.687206,3358560.687206,1
1515729600000,1215.11,1215.11,1188.91,1209.99,2308.998827,2773065.144935,2773065.144935,1
1515733200000,1209.99,1219.6,1190.75,1208.59,2164.224129,2608303.885706,2608303.885706,1
1515736800000,1208.59,1227.32,1204,1218.17,2252.246103,2743091.371049,2743091.371049,1
1515740400000,1218.17,1234.2,1213.98,1217.07,1981.171932,2424940.396057,2424940.396057,1
1515744000000,1217.07,1218.16,1198,1200.7,2174.850925,2620154.930262,2620154.930262,1
1515747600000,1200.7,1201.51,1180.42,1190.04,2027.70149,2412689.69772,2412689.69772,1
1515751200000,1190.04,1224.45,1189.68,1213.8,2202.718366,2666798.826449,2666798.826449,1
1515754800000,1213.8,1226.29,1208,1219.87,2139.007446,2604916.392064,2604916.392064,1
1515758400000,1219.87,1272.09,1211.85,1272.09,2396.073664,2977367.397287,2977367.397287,1
1515762000000,1272.09,1280.99,1250,1257.55,2821.598649,3568225.132213,3568225.132213,1
1515765600000,1257.55,1265,1240.66,1259.99,1905.274474,2394589.902954,2394589.902954,1
1515769200000,1259.99,1266.17,1209.46,1212.5,2991.109298,3696292.537752,3696292.537752,1
1515772800000,1212.5,1234,1200.82,1218.54,4553.78493,5544360.783629,5544360.783629,1
1515776400000,1218.54,1235.65,1218,1224.96,3473.99302,4264445.061227,4264445.061227,1
1515780000000,1224.96,1227.7,1213.38,1225.92,1652.901456,2019039.647143,2019039.647143,1
1515783600000,1225.92,1249.99,1218.71,1245.99,2444.6491,3026737.713491,3026737.713491,1
1515787200000,1245.99,1258.89,1244.3,1254.68,1000.89595,1251990.704074,1251990.704074,1
1515790800000,1254.68,1254.68,1239.17,1243.13,895.374215,1115745.411394,1115745.411394,1
1515794400000,1243.13,1247.7,1232.98,1240.79,1085.539834,1344513.433017,1344513.433017,1
1515798000000,1240.79,1255,1235.04,1252.43,1612.934067,2012157.79653,2012157.79653,1
1515801600000,1252.43,1278.21,1252.43,1271.92,2154.395055,2726838.283,2726838.283,1
1515805200000,1270.68,1279.29,1265.75,1276.36,1830.004325,2331887.470205,2331887.470205,1
1515808800000,1276.35,1279.86,1273.24,1278.23,2269.525947,2898885.00129,2898885.00129,1
1515812400000,1278.17,1278.24,1257.12,1278,2436.774788,3088115.144855,3088115.144855,1
1515816000000,1277.99,1279.26,1269.15,1274.89,1922.569295,2451957.710531,2451957.710531,1
1515819600000,1274.9,1300.58,1271.75,1300.05,3414.811822,4384297.006311,4384297.006311,1
1515823200000,1299.46,1303.22,1290.01,1295,2570.879012,3330521.474045,3330521.474045,1
1515826800000,1295,1333.92,1293.2,1329.09,2347.777615,3087124.365233,3087124.365233,1
1515830400000,1329.09,1332.9,1311.55,1331.06,2037.656787,2699521.259806,2699521.259806,1
1515834000000,1331.06,1332,1311.11,1324.93,1587.858085,2101766.406623,2101766.406623,1
1515837600000,1324.93,1335,1320,1332.48,1897.341143,2524004.671499,2524004.671499,1
