time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:22:27.360,QQQUSDT,717.91000000,717.55905888,717.39578053,0.00004865,0.00000000,2026-08-18 16:00:00
