time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:23:12,AVAXUSDT,6.36400000,6.36704327,6.36088333,0.00005353,0.00010000,2026-08-18 16:00:00
