time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:23:51.360,AMDUSDT,478.42084670,478.44162987,477.33087602,0.00000000,0.00000000,2026-08-18 16:00:00
