fundingTime,fundingRate,realizedRate,instId,method
1782374400000,-0.0000779943959298,-0.0000779943959298,BTC-USDT-SWAP,current_period
1782345600000,-0.0000459301184219,-0.0000459301184219,BTC-USDT-SWAP,current_period
1782316800000,0.0000432526539971,0.0000432526539971,BTC-USDT-SWAP,current_period
1782288000000,0.0000832808229693,0.0000832808229693,BTC-USDT-SWAP,current_period
1782259200000,0.0000259855577951,0.0000259855577951,BTC-USDT-SWAP,current_period
1782230400000,0.0000275155316918,0.0000275155316918,BTC-USDT-SWAP,current_period
1782201600000,0.0000106301812452,0.0000106301812452,BTC-USDT-SWAP,current_period
1782172800000,0.0000486570053437,0.0000486570053437,BTC-USDT-SWAP,current_period
1782144000000,0.0000414573501689,0.0000414573501689,BTC-USDT-SWAP,current_period
1782115200000,0.0000287541037749,0.0000287541037749,BTC-USDT-SWAP,current_period
1782086400000,-0.0000288482815558,-0.0000288482815558,BTC-USDT-SWAP,current_period
1782057600000,-0.0000119152252366,-0.0000119152252366,BTC-USDT-SWAP,current_period
1782028800000,-0.000014922291748,-0.000014922291748,BTC-USDT-SWAP,current_period
1782000000000,-0.0000088262165972,-0.0000088262165972,BTC-USDT-SWAP,current_period
1781971200000,0.0000020836725788,0.0000020836725788,BTC-USDT-SWAP,current_period
1781942400000,-0.0000188323191508,-0.0000188323191508,BTC-USDT-SWAP,current_period
1781913600000,0.0000205881918658,0.0000205881918658,BTC-USDT-SWAP,current_period
1781884800000,-0.0000049910259435,-0.0000049910259435,BTC-USDT-SWAP,current_period
1781856000000,0.0000324496957995,0.0000324496957995,BTC-USDT-SWAP,current_period
1781827200000,0.0000013446105841,0.0000013446105841,BTC-USDT-SWAP,current_period
1781798400000,0.000035651907852,0.000035651907852,BTC-USDT-SWAP,current_period
1781769600000,0.0000271213062112,0.0000271213062112,BTC-USDT-SWAP,current_period
1781740800000,0.0000049965386896,0.0000049965386896,BTC-USDT-SWAP,current_period
1781712000000,-0.0000342401528489,-0.0000342401528489,BTC-USDT-SWAP,current_period
1781683200000,-0.000024895073548,-0.000024895073548,BTC-USDT-SWAP,current_period
1781654400000,0.0000359942934559,0.0000359942934559,BTC-USDT-SWAP,current_period
1781625600000,-0.0000108643309843,-0.0000108643309843,BTC-USDT-SWAP,current_period
1781596800000,-0.0000592277212018,-0.0000592277212018,BTC-USDT-SWAP,current_period
1781568000000,-0.0000130999107801,-0.0000130999107801,BTC-USDT-SWAP,current_period
1781539200000,-0.0000739035810096,-0.0000739035810096,BTC-USDT-SWAP,current_period
1781510400000,-0.0000689247750096,-0.0000689247750096,BTC-USDT-SWAP,current_period
1781481600000,-0.0000583460493709,-0.0000583460493709,BTC-USDT-SWAP,current_period
1781452800000,-0.0000759112940001,-0.0000759112940001,BTC-USDT-SWAP,current_period
1781424000000,-0.0000338984808092,-0.0000338984808092,BTC-USDT-SWAP,current_period
1781395200000,-0.000031294023986,-0.000031294023986,BTC-USDT-SWAP,current_period
1781366400000,-0.0000639574741838,-0.0000639574741838,BTC-USDT-SWAP,current_period
1781337600000,0.0000086943079192,0.0000086943079192,BTC-USDT-SWAP,current_period
1781308800000,0.0000091148532304,0.0000091148532304,BTC-USDT-SWAP,current_period
1781280000000,-0.0000223589457138,-0.0000223589457138,BTC-USDT-SWAP,current_period
1781251200000,0.000013381574222,0.000013381574222,BTC-USDT-SWAP,current_period
1781222400000,-0.0000049527169637,-0.0000049527169637,BTC-USDT-SWAP,current_period
1781193600000,-0.0000239606392713,-0.0000239606392713,BTC-USDT-SWAP,current_period
1781164800000,-0.0000603239409731,-0.0000603239409731,BTC-USDT-SWAP,current_period
1781136000000,-0.0000434625906886,-0.0000434625906886,BTC-USDT-SWAP,current_period
1781107200000,-0.0000087786677452,-0.0000087786677452,BTC-USDT-SWAP,current_period
1781078400000,-0.0000159316750235,-0.0000159316750235,BTC-USDT-SWAP,current_period
1781049600000,0.0000476144458983,0.0000476144458983,BTC-USDT-SWAP,current_period
1781020800000,0.000036350401157,0.000036350401157,BTC-USDT-SWAP,current_period
1780992000000,-0.0000076999774469,-0.0000076999774469,BTC-USDT-SWAP,current_period
1780963200000,-0.0000125192203038,-0.0000125192203038,BTC-USDT-SWAP,current_period
1780934400000,-0.0000755486509945,-0.0000755486509945,BTC-USDT-SWAP,current_period
1780905600000,0.0000424550662021,0.0000424550662021,BTC-USDT-SWAP,current_period
1780876800000,0.0000551876461949,0.0000551876461949,BTC-USDT-SWAP,current_period
1780848000000,0.0000290588944828,0.0000290588944828,BTC-USDT-SWAP,current_period
1780819200000,-0.0000781048412537,-0.0000781048412537,BTC-USDT-SWAP,current_period
1780790400000,-0.000012707252249,-0.000012707252249,BTC-USDT-SWAP,current_period
1780761600000,0.0000052962402562,0.0000052962402562,BTC-USDT-SWAP,current_period
1780732800000,-0.0000337977745229,-0.0000337977745229,BTC-USDT-SWAP,current_period
1780704000000,-0.0000251353994586,-0.0000251353994586,BTC-USDT-SWAP,current_period
1780675200000,-0.0000495880636278,-0.0000495880636278,BTC-USDT-SWAP,current_period
1780646400000,0.0000206005907985,0.0000206005907985,BTC-USDT-SWAP,current_period
1780617600000,0.0000366527172313,0.0000366527172313,BTC-USDT-SWAP,current_period
1780588800000,0.0000015995235891,0.0000015995235891,BTC-USDT-SWAP,current_period
1780560000000,0.0000209870467977,0.0000209870467977,BTC-USDT-SWAP,current_period
1780531200000,0.0000987113820589,0.0000987113820589,BTC-USDT-SWAP,current_period
1780502400000,0.0001,0.0001,BTC-USDT-SWAP,current_period
1780473600000,0.0000278658186139,0.0000278658186139,BTC-USDT-SWAP,current_period
1780444800000,0.0000865678874748,0.0000865678874748,BTC-USDT-SWAP,current_period
1780416000000,0.0001,0.0001,BTC-USDT-SWAP,current_period
1780387200000,0.0001,0.0001,BTC-USDT-SWAP,current_period
1780358400000,0.0001,0.0001,BTC-USDT-SWAP,current_period
1780329600000,0.0001,0.0001,BTC-USDT-SWAP,current_period
1780300800000,0.0000236646806892,0.0000236646806892,BTC-USDT-SWAP,current_period
1780272000000,0.0000466943658692,0.0000466943658692,BTC-USDT-SWAP,current_period
1780243200000,0.0000219344236021,0.0000219344236021,BTC-USDT-SWAP,current_period
1780214400000,-0.0000014934683232,-0.0000014934683232,BTC-USDT-SWAP,current_period
1780185600000,-0.0000026552209543,-0.0000026552209543,BTC-USDT-SWAP,current_period
1780156800000,0.000013613413701,0.000013613413701,BTC-USDT-SWAP,current_period
1780128000000,0.0000272922964657,0.0000272922964657,BTC-USDT-SWAP,current_period
1780099200000,0.0000276952137454,0.0000276952137454,BTC-USDT-SWAP,current_period
1780070400000,0.0000504528084404,0.0000504528084404,BTC-USDT-SWAP,current_period
1780041600000,0.0000690249741874,0.0000690249741874,BTC-USDT-SWAP,current_period
1780012800000,0.0000822613661661,0.0000822613661661,BTC-USDT-SWAP,current_period
1779984000000,0.0001,0.0001,BTC-USDT-SWAP,current_period
1779955200000,0.0000901431920054,0.0000901431920054,BTC-USDT-SWAP,current_period
1779926400000,0.000097347204197,0.000097347204197,BTC-USDT-SWAP,current_period
1779897600000,0.0001,0.0001,BTC-USDT-SWAP,current_period
1779868800000,0.0000201365468022,0.0000201365468022,BTC-USDT-SWAP,current_period
1779840000000,0.0000538321463723,0.0000538321463723,BTC-USDT-SWAP,current_period
1779811200000,0.0000624817032964,0.0000624817032964,BTC-USDT-SWAP,current_period
1779782400000,0.0000201047785825,0.0000201047785825,BTC-USDT-SWAP,current_period
1779753600000,0.000052431413321,0.000052431413321,BTC-USDT-SWAP,current_period
1779724800000,0.0000059773379947,0.0000059773379947,BTC-USDT-SWAP,current_period
1779696000000,-0.0000101054458323,-0.0000101054458323,BTC-USDT-SWAP,current_period
1779667200000,0.000023288850922,0.000023288850922,BTC-USDT-SWAP,current_period
1779638400000,0.0000437885346034,0.0000437885346034,BTC-USDT-SWAP,current_period
1779609600000,0.0000594269365717,0.0000594269365717,BTC-USDT-SWAP,current_period
1779580800000,0.0000646005503225,0.0000646005503225,BTC-USDT-SWAP,current_period
1779552000000,0.0000040288996575,0.0000040288996575,BTC-USDT-SWAP,current_period
1779523200000,0.000038865087972,0.000038865087972,BTC-USDT-SWAP,current_period
1779494400000,0.0000228466439083,0.0000228466439083,BTC-USDT-SWAP,current_period
1779465600000,0.0000784947056895,0.0000784947056895,BTC-USDT-SWAP,current_period
1779436800000,0.0000232942747095,0.0000232942747095,BTC-USDT-SWAP,current_period
1779408000000,-0.0000164426833898,-0.0000164426833898,BTC-USDT-SWAP,current_period
1779379200000,0.0001,0.0001,BTC-USDT-SWAP,current_period
1779350400000,0.0000213772759246,0.0000213772759246,BTC-USDT-SWAP,current_period
1779321600000,0.0000169303659234,0.0000169303659234,BTC-USDT-SWAP,current_period
1779292800000,0.0000695954753521,0.0000695954753521,BTC-USDT-SWAP,current_period
1779264000000,0.0000286372143688,0.0000286372143688,BTC-USDT-SWAP,current_period
1779235200000,0.000068208650134,0.000068208650134,BTC-USDT-SWAP,current_period
1779206400000,0.0001,0.0001,BTC-USDT-SWAP,current_period
1779177600000,0.0000410900834455,0.0000410900834455,BTC-USDT-SWAP,current_period
1779148800000,0.000086758144149,0.000086758144149,BTC-USDT-SWAP,current_period
1779120000000,0.0000920522188935,0.0000920522188935,BTC-USDT-SWAP,current_period
1779091200000,0.0000660001578246,0.0000660001578246,BTC-USDT-SWAP,current_period
